GEO_ID,NAME,H002001,H002002,H002003,H002004,H002005
id,Geographic Area Name,Total,Total!!Urban,Total!!Urban!!Inside urbanized areas,Total!!Urban!!Inside urban clusters,Total!!Rural
0500000US06107,"Tulare County, California",141696,116509,94823,21686,25187
0500000US06109,"Tuolumne County, California",31244,15348,0,15348,15896
0500000US08011,"Bent County, Colorado",2242,1207,0,1207,1035
0500000US08001,"Adams County, Colorado",163136,157039,157039,0,6097
0500000US08005,"Arapahoe County, Colorado",238301(r16086),234864,234864,0,3437
0500000US08007,"Archuleta County, Colorado",8762,3371,0,3371,5391
0500000US08009,"Baca County, Colorado",2248,0,0,0,2248
0500000US08003,"Alamosa County, Colorado",6554,4057,0,4057,2497
0500000US08021,"Conejos County, Colorado",4286,0,0,0,4286
0500000US08013,"Boulder County, Colorado",127071,113329,113329,0,13742
0500000US08014,"Broomfield County, Colorado",22646,22517,22517,0,129
0500000US08015,"Chaffee County, Colorado",10020,5282,0,5282,4738
0500000US08017,"Cheyenne County, Colorado",975,0,0,0,975
0500000US08019,"Clear Creek County, Colorado",5685,0,0,0,5685
0500000US08037,"Eagle County, Colorado",31312,21930,0,21930,9382
0500000US05123,"St. Francis County, Arkansas",10903,4210,0,4210,6693
0500000US05147,"Woodruff County, Arkansas",3893,0,0,0,3893
0500000US05115,"Pope County, Arkansas",25551,11141,0,11141,14410
0500000US05119,"Pulaski County, Arkansas",175555,154992,154992,0,20563
0500000US01003,"Baldwin County, Alabama",104061,60792,35531,25261,43269
0500000US01005,"Barbour County, Alabama",11829(r15033),3993,0,3993,7836
0500000US01015,"Calhoun County, Alabama",53289,36043,34193,1850,17246
0500000US05111,"Poinsett County, Arkansas",10923,3110,0,3110,7813
0500000US05113,"Polk County, Arkansas",10002,2753,0,2753,7249
0500000US05117,"Prairie County, Arkansas",4503,0,0,0,4503
0500000US05121,"Randolph County, Arkansas",8513,2705,0,2705,5808
0500000US05125,"Saline County, Arkansas",44811,28871,26672,2199,15940
0500000US05127,"Scott County, Arkansas",5193,1540,0,1540,3653
0500000US05129,"Searcy County, Arkansas",4900,0,0,0,4900
0500000US29181,"Ripley County, Missouri",6597,0,0,0,6597
0500000US29183,"St. Charles County, Missouri",141016,132581,132581,0,8435
0500000US29203,"Shannon County, Missouri",4164,0,0,0,4164
0500000US29186,"Ste. Genevieve County, Missouri",8637,1952,0,1952,6685
0500000US29187,"St. Francois County, Missouri",28458,15256,0,15256,13202
0500000US29189,"St. Louis County, Missouri",438032,433440,429741,3699,4592
0500000US29195,"Saline County, Missouri",10117,5144,0,5144,4973
0500000US29197,"Schuyler County, Missouri",2102,0,0,0,2102
0500000US29199,"Scotland County, Missouri",2369,0,0,0,2369
0500000US29201,"Scott County, Missouri",16987,10166,0,10166,6821
0500000US29215,"Texas County, Missouri",11685,84,0,84,11601
0500000US29205,"Shelby County, Missouri",3206,0,0,0,3206
0500000US29207,"Stoddard County, Missouri",13609,4192,0,4192,9417
0500000US29209,"Stone County, Missouri",20373,2450,0,2450,17923
0500000US29211,"Sullivan County, Missouri",3358,0,0,0,3358
0500000US29213,"Taney County, Missouri",29255,17103,0,17103,12152
0500000US29217,"Vernon County, Missouri",9495,4167,0,4167,5328
0500000US29219,"Warren County, Missouri",14685,5011,0,5011,9674
0500000US29221,"Washington County, Missouri",11017,1817,0,1817,9200
0500000US29223,"Wayne County, Missouri",8083,0,0,0,8083
0500000US29225,"Webster County, Missouri",14417,4030,0,4030,10387
0500000US29227,"Worth County, Missouri",1281,0,0,0,1281
0500000US29229,"Wright County, Missouri",8700,2129,0,2129,6571
0500000US29510,"St. Louis city, Missouri",176002,176000,176000,0,2
0500000US30005,"Blaine County, Montana",2843,0,0,0,2843
0500000US30003,"Big Horn County, Montana",4695,1440,0,1440,3255
0500000US30001,"Beaverhead County, Montana",5273,2147,0,2147,3126
0500000US30007,"Broadwater County, Montana",2695,0,0,0,2695
0500000US30021,"Dawson County, Montana",4233,2943,0,2943,1290
0500000US30011,"Carter County, Montana",810,0,0,0,810
0500000US30009,"Carbon County, Montana",6441,0,0,0,6441
0500000US30013,"Cascade County, Montana",37276,29435,29435,0,7841
0500000US30015,"Chouteau County, Montana",2879,0,0,0,2879
0500000US30023,"Deer Lodge County, Montana",5122,3411,0,3411,1711
0500000US30025,"Fallon County, Montana",1470,0,0,0,1470
0500000US30027,"Fergus County, Montana",5836,3110,0,3110,2726
0500000US30017,"Custer County, Montana",5560,4542,0,4542,1018
0500000US30019,"Daniels County, Montana",1111,0,0,0,1111
0500000US30039,"Granite County, Montana",2822,0,0,0,2822
0500000US30029,"Flathead County, Montana",46963,20791,0,20791,26172
0500000US30031,"Gallatin County, Montana",42289,26538,0,26538,15751
0500000US30033,"Garfield County, Montana",844,0,0,0,844
0500000US30035,"Glacier County, Montana",5348,2903,0,2903,2445
0500000US30037,"Golden Valley County, Montana",476,0,0,0,476
0500000US36037,"Genesee County, New York",25589,10721,0,10721,14868
0500000US36039,"Greene County, New York",29210,5222,76,5146,23988
0500000US36051,"Livingston County, New York",27123,12539,0,12539,14584
0500000US30041,"Hill County, Montana",7250,4452,0,4452,2798
0500000US30043,"Jefferson County, Montana",5055,0,0,0,5055
0500000US30045,"Judith Basin County, Montana",1336,0,0,0,1336
0500000US30047,"Lake County, Montana",16588,2542,0,2542,14046
0500000US36043,"Herkimer County, New York",33381,14619,750,13869,18762
0500000US36041,"Hamilton County, New York",8694,0,0,0,8694
0500000US36045,"Jefferson County, New York",57966,24233,23133,1100,33733
0500000US36047,"Kings County, New York",1000293,1000271,1000271,0,22
0500000US36049,"Lewis County, New York",15112,1685,0,1685,13427
0500000US36063,"Niagara County, New York",99120,79157,59165,19992,19963
0500000US36053,"Madison County, New York",31757,12520,111,12409,19237
0500000US36055,"Monroe County, New York",320593,301562,292829,8733,19031
0500000US36057,"Montgomery County, New York",23063,14255,0,14255,8808
0500000US36059,"Nassau County, New York",468346,467326,467326,0,1020
0500000US36061,"New York County, New York",847090,847090,847090,0,0
0500000US36079,"Putnam County, New York",38224,29724,28217,1507,8500
0500000US36065,"Oneida County, New York",104180,69800,50730,19070,34380
0500000US36067,"Onondaga County, New York",202357,177299,175451,1848,25058
0500000US36069,"Ontario County, New York",48193,25387,16055,9332,22806
0500000US36071,"Orange County, New York",137025,106148,83589,22559,30877
0500000US36073,"Orleans County, New York",18431,6761,0,6761,11670
0500000US36077,"Otsego County, New York",30777,6899,0,6899,23878
0500000US36075,"Oswego County, New York",53598,19308,3414,15894,34290
0500000US36091,"Saratoga County, New York",98656,67822,66461,1361,30834
0500000US36081,"Queens County, New York",835127,835127,835127,0,0
0500000US36083,"Rensselaer County, New York",71475,50218,48564,1654,21257
0500000US36085,"Richmond County, New York",176656,176656,176656,0,0
0500000US36087,"Rockland County, New York",104057,103264,103264,0,793
0500000US36089,"St. Lawrence County, New York",52133,15790,0,15790,36343
0500000US36107,"Tioga County, New York",22203,7651,2956,4695,14552
0500000US36093,"Schenectady County, New York",68196,62929,62929,0,5267
0500000US36095,"Schoharie County, New York",17231,2248,0,2248,14983
0500000US36097,"Schuyler County, New York",9455,1746,0,1746,7709
0500000US36099,"Seneca County, New York",16043,6714,0,6714,9329
0500000US36101,"Steuben County, New York",48875,18530,267,18263,30345
0500000US36103,"Suffolk County, New York",569985,530851,511994,18857,39134
0500000US36105,"Sullivan County, New York",49186,9194,0,9194,39992
0500000US36115,"Washington County, New York",28844,8928,6497,2431,19916
0500000US36109,"Tompkins County, New York",41674,22045,20424,1621,19629
0500000US36111,"Ulster County, New York",83638,40995,38197,2798,42643
0500000US36113,"Warren County, New York",38726,20471,18646,1825,18255
0500000US36117,"Wayne County, New York",41057,15713,5040,10673,25344
0500000US36119,"Westchester County, New York",370821,358616,357686,930,12205
0500000US36121,"Wyoming County, New York",17970,5677,0,5677,12293
0500000US36123,"Yates County, New York",13491,3369,0,3369,10122
0500000US37007,"Anson County, North Carolina",11576,2674,0,2674,8902
0500000US37011,"Avery County, North Carolina",13890,120,0,120,13770
0500000US37003,"Alexander County, North Carolina",16189,4118,2109,2009,12071
0500000US37015,"Bertie County, North Carolina",9822,1169,0,1169,8653
0500000US37013,"Beaufort County, North Carolina",24688,7743,0,7743,16945
0500000US37005,"Alleghany County, North Carolina",8094,0,0,0,8094
0500000US37001,"Alamance County, North Carolina",66576,47698,47698,0,18878
0500000US37009,"Ashe County, North Carolina",17342,2072,0,2072,15270
0500000US37017,"Bladen County, North Carolina",17718,1581,0,1581,16137
0500000US18061,"Harrison County, Indiana",16534,2522,31,2491,14012
0500000US18073,"Jasper County, Indiana",13168,4486,0,4486,8682
0500000US18059,"Hancock County, Indiana",28125,19640,19640,0,8485
0500000US37019,"Brunswick County, North Carolina",77482,46432,27679,18753,31050
0500000US37021,"Buncombe County, North Carolina",113365,85802,85802,0,27563
0500000US37023,"Burke County, North Carolina",40879,22870,22870,0,18009
0500000US18063,"Hendricks County, Indiana",55454,45164,45164,0,10290
0500000US18065,"Henry County, Indiana",21288,12392,0,12392,8896
0500000US18067,"Howard County, Indiana",38679,31326,29918,1408,7353
0500000US18069,"Huntington County, Indiana",15805,7819,0,7819,7986
0500000US18071,"Jackson County, Indiana",18202,10314,0,10314,7888
0500000US18089,"Lake County, Indiana",208750,201026,197130,3896,7724
0500000US18075,"Jay County, Indiana",9221,4491,0,4491,4730
0500000US18077,"Jefferson County, Indiana",14311,7946,0,7946,6365
0500000US18079,"Jennings County, Indiana",12069,5159,0,5159,6910
0500000US18087,"LaGrange County, Indiana",14094,1392,0,1392,12702
0500000US18085,"Kosciusko County, Indiana",37038,20389,0,20389,16649
0500000US18081,"Johnson County, Indiana",56649,48777,48777,0,7872
0500000US18083,"Knox County, Indiana",17038,10869,0,10869,6169
0500000US12123,"Taylor County, Florida",11004,3087,0,3087,7917
0500000US12125,"Union County, Florida",4508,993,0,993,3515
0500000US12127,"Volusia County, Florida",254226,232079,232079,0,22147
0500000US13001,"Appling County, Georgia",8512,2397,0,2397,6115
0500000US13025,"Brantley County, Georgia",8086,45,0,45,8041
0500000US13003,"Atkinson County, Georgia",3522,0,0,0,3522
0500000US12131,"Walton County, Florida",45132,21989,15342,6647,23143
0500000US12133,"Washington County, Florida",10796,1752,0,1752,9044
0500000US29071,"Franklin County, Missouri",43419,19707,0,19707,23712
0500000US29077,"Greene County, Missouri",125387,109151,106973,2178,16236
0500000US29061,"Daviess County, Missouri",4199,0,0,0,4199
0500000US29057,"Dade County, Missouri",3965,0,0,0,3965
0500000US29059,"Dallas County, Missouri",7662,1481,0,1481,6181
0500000US29063,"DeKalb County, Missouri",4329,731,0,731,3598
0500000US29069,"Dunklin County, Missouri",14419,7137,0,7137,7282
0500000US29065,"Dent County, Missouri",7285,2385,0,2385,4900
0500000US29073,"Gasconade County, Missouri",8205,1372,0,1372,6833
0500000US29075,"Gentry County, Missouri",3209,0,0,0,3209
0500000US29067,"Douglas County, Missouri",6519,1424,0,1424,5095
0500000US29099,"Jefferson County, Missouri",87626,61021,56839,4182,26605
0500000US29079,"Grundy County, Missouri",5023,2784,0,2784,2239
0500000US29081,"Harrison County, Missouri",4407,1332,0,1332,3075
0500000US29083,"Henry County, Missouri",10886,5538,0,5538,5348
0500000US29091,"Howell County, Missouri",18021,5173,0,5173,12848
0500000US29093,"Iron County, Missouri",5329,1382,0,1382,3947
0500000US29041,"Chariton County, Missouri",4167,0,0,0,4167
0500000US29085,"Hickory County, Missouri",6835,0,0,0,6835
0500000US29087,"Holt County, Missouri",2806,0,0,0,2806
0500000US29089,"Howard County, Missouri",4582,1568,0,1568,3014
0500000US29095,"Jackson County, Missouri",312105,301861,300636,1225,10244
0500000US29097,"Jasper County, Missouri",50668,39254,33017,6237,11414
0500000US29111,"Lewis County, Missouri",4535,0,0,0,4535
0500000US29101,"Johnson County, Missouri",21528,10395,0,10395,11133
0500000US29103,"Knox County, Missouri",2289,0,0,0,2289
0500000US29105,"Laclede County, Missouri",15778,6517,0,6517,9261
0500000US29107,"Lafayette County, Missouri",14718,6454,15,6439,8264
0500000US29109,"Lawrence County, Missouri",16649,6981,0,6981,9668
0500000US29123,"Madison County, Missouri",5970,2038,0,2038,3932
0500000US29113,"Lincoln County, Missouri",21011,5192,0,5192,15819
0500000US29115,"Linn County, Missouri",6429,2153,0,2153,4276
0500000US29117,"Livingston County, Missouri",6730,4175,0,4175,2555
0500000US29119,"McDonald County, Missouri",9925,1,1,0,9924
0500000US29121,"Macon County, Missouri",7665,2473,0,2473,5192
0500000US29139,"Montgomery County, Missouri",6130,1215,0,1215,4915
0500000US29131,"Miller County, Missouri",12758,2560,0,2560,10198
0500000US29129,"Mercer County, Missouri",2135,0,0,0,2135
0500000US29133,"Mississippi County, Missouri",5711,3529,0,3529,2182
0500000US29125,"Maries County, Missouri",4611,0,0,0,4611
0500000US29127,"Marion County, Missouri",12826,9645,0,9645,3181
0500000US29135,"Moniteau County, Missouri",6176,2837,0,2837,3339
0500000US29137,"Monroe County, Missouri",4798,0,0,0,4798
0500000US29151,"Osage County, Missouri",6533,0,0,0,6533
0500000US29141,"Morgan County, Missouri",15517,0,0,0,15517
0500000US29143,"New Madrid County, Missouri",8531,3670,0,3670,4861
0500000US29145,"Newton County, Missouri",24313,8800,3783,5017,15513
0500000US29147,"Nodaway County, Missouri",9524,4891,0,4891,4633
0500000US29149,"Oregon County, Missouri",5486,1061,0,1061,4425
0500000US29153,"Ozark County, Missouri",5652,0,0,0,5652
0500000US29155,"Pemiscot County, Missouri",8161,4124,0,4124,4037
0500000US29157,"Perry County, Missouri",8568,3652,0,3652,4916
0500000US29159,"Pettis County, Missouri",18249,11808,0,11808,6441
0500000US29161,"Phelps County, Missouri",19533,10346,0,10346,9187
0500000US29163,"Pike County, Missouri",7875,3118,0,3118,4757
0500000US29165,"Platte County, Missouri",39223,33107,29385,3722,6116
0500000US34041,"Warren County, New Jersey",44925,28973,22226,6747,15952
0500000US35005,"Chaves County, New Mexico",26697,20288,0,20288,6409
0500000US34033,"Salem County, New Jersey",27417,15923,11083,4840,11494
0500000US34035,"Somerset County, New Jersey",123127,115979,115979,0,7148
0500000US34037,"Sussex County, New Jersey",62057,37807,14659,23148,24250
0500000US34039,"Union County, New Jersey",199489,199489,199489,0,0
0500000US35003,"Catron County, New Mexico",3289,0,0,0,3289
0500000US35001,"Bernalillo County, New Mexico",284234,273037,273037,0,11197
0500000US35019,"Guadalupe County, New Mexico",2393,1042,0,1042,1351
0500000US35006,"Cibola County, New Mexico",11101,4528,0,4528,6573
0500000US35007,"Colfax County, New Mexico",10023,3357,0,3357,6666
0500000US35009,"Curry County, New Mexico",20062,17193,0,17193,2869
0500000US35011,"De Baca County, New Mexico",1344,0,0,0,1344
0500000US35013,"Dona Ana County, New Mexico",81492,66279,63221,3058,15213
0500000US35015,"Eddy County, New Mexico",22585,17996,0,17996,4589
0500000US35017,"Grant County, New Mexico",14693,8025,0,8025,6668
0500000US35033,"Mora County, New Mexico",3232,0,0,0,3232
0500000US35021,"Harding County, New Mexico",526,0,0,0,526
0500000US35023,"Hidalgo County, New Mexico",2393,0,0,0,2393
0500000US35025,"Lea County, New Mexico",24919,19648,0,19648,5271
0500000US35027,"Lincoln County, New Mexico",17519,8229,0,8229,9290
0500000US35028,"Los Alamos County, New Mexico",8354,7449,0,7449,905
0500000US35029,"Luna County, New Mexico",10999,6224,0,6224,4775
0500000US35035,"Otero County, New Mexico",30992(r23248),19261,0,19261,11731
0500000US35031,"McKinley County, New Mexico",25813,10495,0,10495,15318
0500000US35051,"Sierra County, New Mexico",8356,5643,0,5643,2713
0500000US35037,"Quay County, New Mexico",5569,2932,0,2932,2637
0500000US35039,"Rio Arriba County, New Mexico",19638,8647,0,8647,10991
0500000US35041,"Roosevelt County, New Mexico",8163,5093,0,5093,3070
0500000US35043,"Sandoval County, New Mexico",52287,42323,41814,509,9964
0500000US35045,"San Juan County, New Mexico",49341,32419,20250,12169,16922
0500000US35047,"San Miguel County, New Mexico",15595,7270,0,7270,8325
0500000US35049,"Santa Fe County, New Mexico",71267,53120,44652,8468,18147
0500000US36001,"Albany County, New York",137739,124222,121843,2379,13517
0500000US35053,"Socorro County, New Mexico",8059,4072,0,4072,3987
0500000US35055,"Taos County, New Mexico",20265,7428,0,7428,12837
0500000US35057,"Torrance County, New Mexico",7798,89,0,89,7709
0500000US35059,"Union County, New Mexico",2305,0,0,0,2305
0500000US35061,"Valencia County, New Mexico",30085,24932,24932,0,5153
0500000US36009,"Cattaraugus County, New York",41111,14073,0,14073,27038
0500000US36011,"Cayuga County, New York",36489,16226,0,16226,20263
0500000US36029,"Erie County, New York",419974,385045,376855,8190,34929
0500000US36007,"Broome County, New York",90563,67664,67664,0,22899
0500000US36003,"Allegany County, New York",26140,3689,0,3689,22451
0500000US36005,"Bronx County, New York",511896,511877,511877,0,19
